[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4734.541015625, 606.3368530273438, 4989.09326171875, 0.0]]
[[0.8910067081451416, 0.0, 0.45399054884910583, 0.0], [0.0, 0.9999992251396179, 0.0, 0.0], [-0.45399054884910583, 0.0, 0.8910067081451416, 0.0], [6544.34375, 730.8768310546875, 3192.0849609375, 0.0]]
[[0.7313587069511414, 0.0, -0.6820029020309448, 0.0], [0.0, 0.9999987483024597, 0.0, 0.0], [0.6820029020309448, 0.0, 0.7313587069511414, 0.0], [5799.2861328125, 145.38729858398438, 5517.9365234375, 0.0]]
[[0.9335810542106628, 0.0, 0.3583683669567108, 0.0], [0.0, 0.9999998807907104, 0.0, 0.0], [-0.3583683669567108, 0.0, 0.9335810542106628, 0.0], [5566.21044921875, 850.5032348632812, 4983.53662109375, 0.0]]
[[-0.9396938681602478, 0.0, -0.34202057123184204, 0.0], [0.0, 1.0000004768371582, 0.0, 0.0], [0.34202057123184204, 0.0, -0.9396938681602478, 0.0], [5813.24365234375, 145.38755798339844, 5501.90625, 0.0]]
[[0.0, 0.0, 1.0000017881393433, 0.0], [0.0, 0.9999997615814209, 0.0, 0.0], [-1.0000017881393433, 0.0, 0.0, 0.0], [-11744.4208984375, -158.868896484375, 7324.7353515625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4021.625, -0.23676294088363647, 666.7916870117188, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [3985.625, -0.23676294088363647, 668.4080200195312, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [3973.625, -0.23676294088363647, 563.251220703125, 0.0]]
[[1.0, 0.0, 0.0, 4.203895392974451e-45], [0.0, 1.0, 0.0, -107374176.0], [0.0, 0.0, 1.0, -107374176.0], [4009.68017578125, -0.23999999463558197, 599.2799682617188, -107374176.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [3949.625, -0.23676294088363647, 539.251220703125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [3985.625, -0.23676294088363647, 575.251220703125, 0.0]]
[[1.0, 0.0, 0.0, 4.203895392974451e-45], [0.0, 1.0, 0.0, -107374176.0], [0.0, 0.0, 1.0, -107374176.0], [3973.68017578125, -0.23999999463558197, 563.2799682617188, -107374176.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [3997.68017578125, -0.23999999463558197, 587.2799682617188, 0.0]]
[[1.0, 0.0, 0.0, 4.203895392974451e-45], [0.0, 1.0, 0.0, -107374176.0], [0.0, 0.0, 1.0, -107374176.0], [1071.8399658203125, 240.0, -402.1199951171875, -107374176.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [7086.2060546875, -247.74085998535156, 17915.42578125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-54302.74609375, -126.85186004638672, -46127.58984375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-54150.75390625, -126.85159301757812, -46579.5703125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-11441.5810546875, -35.29323959350586, 7577.3212890625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-11972.8515625, -35.2933464050293, 7570.177734375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-11972.8525390625, -35.29311752319336, 7098.3154296875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-11406.498046875, -35.29326248168945, 7301.4716796875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-11459.0234375, -35.29316329956055, 7091.6630859375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [3826.878173828125, -42.57771682739258, 7095.35009765625, 0.0]]
[[0.9998477101325989, 0.0, 0.017452608793973923, 0.0], [0.0, 1.0, 0.0, 0.0], [-0.017452608793973923, 0.0, 0.9998477101325989, 0.0], [-54122.421875, -126.85148620605469, -47407.50390625, 0.0]]
[[0.9998477101325989, 0.0, 0.017452608793973923, 0.0], [0.0, 1.0, 0.0, 0.0], [-0.017452608793973923, 0.0, 0.9998477101325989, 0.0], [-54128.41796875, -126.85160064697266, -47660.4765625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-22511.1796875, 737.4644165039062, -18621.1015625, 0.0]]
[[-1.0000030994415283, 0.0, 0.0, 0.0], [0.0, 0.9999982118606567, 0.0, 0.0], [0.0, 0.0, -1.0000030994415283, 0.0], [-54249.23046875, -126.8524398803711, -46982.0, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [3526.67529296875, -42.57768249511719, 6430.7880859375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [3507.45751953125, -42.57773971557617, 6504.87646484375, 0.0]]
[[-0.19080886244773865, 0.0, -0.9816275238990784, 0.0], [0.0, 0.9999996423721313, 0.0, 0.0], [0.9816275238990784, 0.0, -0.19080886244773865, 0.0], [3303.98486328125, -42.57780075073242, 7267.826171875, 0.0]]
[[-1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0], [3501.939453125, -42.599998474121094, 7265.0400390625, 0.0]]
[[-0.8290404677391052, 0.0, -0.5591945648193359, 0.0], [0.0, 0.9999975562095642, 0.0, 0.0], [0.5591945648193359, 0.0, -0.8290404677391052, 0.0], [3468.1337890625, 64.21732330322266, 6744.416015625, 0.0]]
[[-0.9998503923416138, 0.0, 0.01745246909558773, 0.0], [0.0, 0.9999974370002747, 0.0, 0.0], [-0.017452459782361984, 0.0, -0.9998496770858765, 0.0], [3928.26416015625, -41.5259895324707, 7004.4716796875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-12944.390625, 0.6972180604934692, 8821.6279296875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-12945.3671875, 0.62237149477005, 8652.7744140625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-152.17149353027344, 635.3242797851562, 38.4287223815918, 0.0]]
[[1.0000004768371582, 0.0, 0.0, 0.0], [0.0, 1.0000063180923462, 0.0, 0.0], [0.0, 0.0, 1.0000035762786865, 0.0], [3516.0, 0.0, 6488.16015625, 0.0]]
[[1.0000004768371582, 0.0, 0.0, 0.0], [0.0, 1.0000063180923462, 0.0, 0.0], [0.0, 0.0, 1.0000035762786865, 0.0], [3450.47998046875, 0.0, 6687.4794921875, 0.0]]
[[1.0000004768371582, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0000063180923462, 0.0], [0.0, -1.0000035762786865, 0.0, 0.0], [3516.0, 0.0, 6872.16015625, 0.0]]
[[0.9999986290931702, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0000035762786865, 0.0], [0.0, -1.0000035762786865, 0.0, 0.0], [3595.56005859375, 9.359999656677246, 6744.0, 0.0]]
[[0.9999986290931702, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0000035762786865, 0.0], [0.0, -1.0000035762786865, 0.0, 0.0], [3401.280029296875, -42.599998474121094, 6244.56005859375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-2886.60009765625, -464.4000244140625, -1063.4400634765625, 0.0]]
[[0.999997615814209, 0.0, 0.0, 0.0], [0.0, 0.8660361170768738, -0.5000061988830566, 0.0], [0.0, 0.5000061988830566, 0.8660361170768738, 0.0], [4747.2001953125, -257.1600036621094, 5570.400390625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [37626.6015625, -84.95999908447266, -301.67999267578125, 0.0]]
[[0.999997615814209, 0.0, 0.0, 0.0], [0.0, 0.8660361170768738, -0.5000061988830566, 0.0], [0.0, 0.5000061988830566, 0.8660361170768738, 0.0], [4726.43994140625, -147.95999145507812, 5289.7197265625, 0.0]]
[[0.999997615814209, 0.0, 0.0, 0.0], [0.0, 0.8660361170768738, -0.5000061988830566, 0.0], [0.0, 0.5000061988830566, 0.8660361170768738, 0.0], [4606.080078125, -29.639999389648438, 6063.599609375, 0.0]]
[[0.9999986290931702, 0.0, 0.0, 0.0], [0.0, 1.0000035762786865, 0.0, 0.0], [0.0, 0.0, 1.0000035762786865, 0.0], [3698.76025390625, -45.0, 6947.8798828125, 0.0]]
[[0.9999986290931702, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0000035762786865, 0.0], [0.0, -1.0000035762786865, 0.0, 0.0], [172.44000244140625, 0.9599999785423279, 512.52001953125, 0.0]]
[[0.9999986290931702, 0.0, 0.0, 0.0], [0.0, 0.0, -1.0000035762786865, 0.0], [0.0, 1.0000035762786865, 0.0, 0.0], [229.0800018310547, 3.0, 675.3599853515625, 0.0]]
[[0.999997615814209, 0.0, 0.0, 0.0], [0.0, 0.8660361170768738, -0.5000061988830566, 0.0], [0.0, 0.5000061988830566, 0.8660361170768738, 0.0], [3582.23974609375, -16.559999465942383, 6422.400390625, 0.0]]
[[0.999997615814209, 0.0, 0.0, 0.0], [0.0, 0.8660361170768738, -0.5000061988830566, 0.0], [0.0, 0.5000061988830566, 0.8660361170768738, 0.0], [4772.8798828125, -44.880001068115234, 6977.400390625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [3903.23974609375, -50.39999771118164, 6761.5205078125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [3834.719970703125, -50.39999771118164, 6484.31982421875, 0.0]]
[[0.0, 0.0, -1.0000014305114746, 0.0], [0.0, 0.9999997615814209, 0.0, 0.0], [1.0000014305114746, 0.0, 0.0, 0.0], [280.79998779296875, 275.1600036621094, 1487.39990234375, 0.0]]
[[0.0, 0.0, -1.0000014305114746, 0.0], [0.0, 0.9999997615814209, 0.0, 0.0], [1.0000014305114746, 0.0, 0.0, 0.0], [797.760009765625, 173.04000854492188, 1616.52001953125, 0.0]]
[[0.999999463558197, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0000020265579224, 0.0], [0.0, -1.0000020265579224, 0.0, 0.0], [-888.239990234375, 71.15999603271484, -712.5599975585938, 0.0]]
[[0.9999997019767761, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0000015497207642, 0.0], [0.0, -1.0000015497207642, 0.0, 0.0], [-888.239990234375, 71.15999603271484, -712.5599975585938, 0.0]]
[[0.9999990463256836, 0.0, 0.0, 0.0], [0.0, 1.0000014305114746, 0.0, 0.0], [0.0, 0.0, 1.0000014305114746, 0.0], [-94.19999694824219, 74.87999725341797, 11567.5205078125, 0.0]]
[[0.9999986290931702, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0000038146972656, 0.0], [0.0, -1.0000038146972656, 0.0, 0.0], [-94.19999694824219, 90.47999572753906, 11551.919921875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [3730.919921875, -51.12000274658203, 6841.43994140625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [3730.919921875, -51.12000274658203, 7009.19970703125, 0.0]]
[[0.9999986290931702, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0000035762786865, 0.0], [0.0, -1.0000035762786865, 0.0, 0.0], [120.47999572753906, -1.0800000429153442, 508.91998291015625, 0.0]]
[[1.0000004768371582, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0000063180923462, 0.0], [0.0, -1.0000035762786865, 0.0, 0.0], [3793.919921875, -48.12000274658203, 6942.1201171875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4272.23974609375, -41.52000045776367, 6996.4794921875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [956.6400146484375, 240.0, -1130.280029296875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [1038.239990234375, 240.0, -333.5999755859375, 0.0]]
[[0.6427863836288452, 0.0, 0.766042947769165, 0.0], [0.0, 1.0000038146972656, 0.0, 0.0], [-0.7660473585128784, 0.0, 0.6427900791168213, 0.0], [2345.52001953125, 339.0, -95.52000427246094, 0.0]]
[[-0.034900084137916565, 0.9993946552276611, 0.0, 0.0], [-0.9993946552276611, -0.034900084137916565, 0.0, 0.0], [0.0, 0.0, 0.9999987483024597, 0.0], [1515.9599609375, 43.80000305175781, 324.5999755859375, 0.0]]
[[0.3255680501461029, 0.9455188512802124, 0.0, 0.0], [-0.9455188512802124, 0.3255680501461029, 0.0, 0.0], [0.0, 0.0, 0.9999973773956299, 0.0], [125650.5625, 1651.7999267578125, -3768.0, 0.0]]
[[0.999999463558197, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0000020265579224, 0.0], [0.0, -1.0000020265579224, 0.0, 0.0], [-888.239990234375, 71.15999603271484, -712.5599975585938, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [24.0, 0.0, 24.0, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [2466.840087890625, -143.39999389648438, 233.8800048828125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [2409.47998046875, -128.04000854492188, 232.32000732421875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-2112.60009765625, -758.8800048828125, 1029.3599853515625, 0.0]]
[[0.9999986290931702, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0000038146972656, 0.0], [0.0, -1.0000038146972656, 0.0, 0.0], [10452.1201171875, 972.8399658203125, -7138.80029296875, 0.0]]
[[0.9999986290931702, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0000038146972656, 0.0], [0.0, -1.0000038146972656, 0.0, 0.0], [10274.2802734375, 1020.9600219726562, -7138.80029296875, 0.0]]
[[-0.021263210102915764, 0.18421369791030884, -0.9826792478561401, 0.0], [0.05672353878617287, 0.9815384745597839, 0.18277673423290253, 0.0], [0.9981798529624939, -0.051855169236660004, -0.03131934255361557, 0.0], [0.0, 600.0, 0.0, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4608.47998046875, 1.4399999380111694, 6955.56005859375, 0.0]]
[[0.9999999403953552, 0.0, 0.0, 0.0], [0.0, 1.000009298324585, 0.0, 0.0], [0.0, 0.0, 1.0000073909759521, 0.0], [4607.64013671875, -39.0, 6950.759765625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-13.920000076293945, -7.440000057220459, -12013.439453125, 0.0]]
[[0.9999997019767761, 0.0, 0.0, 0.0], [0.0, -0.9659329652786255, 0.25882095098495483, 0.0], [0.0, -0.25882095098495483, -0.9659329652786255, 0.0], [6284.16015625, -44.880001068115234, 6927.3603515625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-12509.3994140625, 11.039999961853027, 6933.9599609375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4607.64013671875, -39.0, 6950.759765625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0]]
[[0.9999997019767761, 0.0, 0.0, 0.0], [0.0, -0.03489953279495239, -0.9993919134140015, 0.0], [0.0, 0.9993919134140015, -0.03489953279495239, 0.0], [0.0, 0.0, 0.0, 0.0]]
[[0.0, 0.0, -1.000000238418579, 0.0], [1.0000027418136597, 0.0, 0.0, 0.0], [0.0, -1.0000125169754028, 0.0, 0.0], [1714.679931640625, 199.32000732421875, -1796.39990234375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4564.7998046875, -244.55999755859375, 5563.31982421875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4112.16015625, -238.0800018310547, 5556.0, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [5448.7197265625, -121.20000457763672, 5923.31982421875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4950.0, -236.63998413085938, 5929.080078125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4246.919921875, 83.52000427246094, 5049.23974609375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4277.8798828125, -238.0800018310547, 6067.43994140625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4981.56005859375, -233.27999877929688, 5914.2001953125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [574.1441650390625, 0.0, -79.49124145507812, 0.0]]
[[-0.3195149302482605, 0.13816019892692566, -0.9374594688415527, 0.0], [0.6211134791374207, 0.7776888012886047, -0.09708081930875778, 0.0], [0.7156363725662231, -0.6132875084877014, -0.3342954218387604, 0.0], [494.9810485839844, 68.43425750732422, 175.81028747558594, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [339.0535888671875, 0.0, 130.12945556640625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [387.6858825683594, 0.0, -59.61268615722656, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0]]
[[0.1735348254442215, -0.3167734742164612, -0.9324957728385925, 0.0], [0.6833410263061523, 0.720565915107727, -0.117612324655056, 0.0], [0.7091801762580872, -0.6168012619018555, 0.3415065109729767, 0.0], [511.8656005859375, 100.00000762939453, -72.49853515625, 0.0]]
[[-0.012090764008462429, -0.2146546095609665, -0.9766188263893127, 0.0], [-0.39404502511024475, -0.8966342806816101, 0.20195284485816956, 0.0], [-0.9190173745155334, 0.3872734010219574, -0.07374247908592224, 0.0], [703.3889770507812, 68.43425750732422, 106.9869155883789, 0.0]]
[[-0.19286663830280304, 0.09500196576118469, -0.9766183495521545, 0.0], [-0.6713920831680298, 0.7130643129348755, 0.20195291936397552, 0.0], [0.7155762910842896, 0.6946410536766052, -0.07374245673418045, 0.0], [394.4073181152344, 68.43425750732422, 59.44773864746094, 0.0]]
[[0.6309019923210144, 0.7382228374481201, -0.23898930847644806, 0.0], [-0.10663275420665741, 0.3875793516635895, 0.9157131910324097, 0.0], [0.7685988545417786, -0.55222088098526, 0.3232302963733673, 0.0], [172.06649780273438, 99.99993896484375, 175.05039978027344, 0.0]]
[[0.6378704309463501, 0.6996500492095947, 0.3220565915107727, 0.0], [-0.027351481840014458, 0.4384201467037201, -0.8983703851699829, 0.0], [-0.7697360515594482, 0.5642299056053162, 0.2987845540046692, 0.0], [188.43084716796875, 99.9999771118164, 179.92225646972656, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0]]
